meta__row_id,plot_order_index,meta__record_id,time_index,event_step,event_time,machine_status,episode_phase,detection_class,cascade_final_flag,stage2_score,stage2_model_decision,selected_final_alert_flag,forward_normal_like_run_length,is_broken_row
26887,26887,17484080377825645707,26887,26887,2018-04-19 16:07:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6810380773469741,-0.18103807734697408,1,0,0
26888,26888,5167478760135193433,26888,26888,2018-04-19 16:08:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6766508710137202,-0.17665087101372023,1,0,0
26889,26889,7250667250298101604,26889,26889,2018-04-19 16:09:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6743236148020482,-0.17432361480204817,1,0,0
26890,26890,5398714511196611468,26890,26890,2018-04-19 16:10:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6752179787834592,-0.17521797878345924,1,0,0
26891,26891,4466139681909347783,26891,26891,2018-04-19 16:11:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6773439215271464,-0.1773439215271464,1,0,0
26892,26892,5235948659409144409,26892,26892,2018-04-19 16:12:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6758704625120944,-0.17587046251209437,1,0,0
26893,26893,8777844683478301228,26893,26893,2018-04-19 16:13:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6771253293326391,-0.17712532933263914,1,0,0
26894,26894,15145179615893801837,26894,26894,2018-04-19 16:14:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6741458486700854,-0.17414584867008542,1,0,0
26895,26895,15243568821660040831,26895,26895,2018-04-19 16:15:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674602120862013,-0.174602120862013,1,0,0
26896,26896,3523960039300496092,26896,26896,2018-04-19 16:16:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6772987804975955,-0.1772987804975955,1,0,0
26897,26897,16808725449528726466,26897,26897,2018-04-19 16:17:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6754954658526012,-0.17549546585260123,1,0,0
26898,26898,14682833630740451241,26898,26898,2018-04-19 16:18:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6731008321723878,-0.1731008321723878,1,0,0
26899,26899,16115559009225831634,26899,26899,2018-04-19 16:19:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6731826843464567,-0.17318268434645667,1,0,0
26900,26900,8019510624976884303,26900,26900,2018-04-19 16:20:00+00:00,RECOVERING,stable_normal,false_positive,1,0.672363201889958,-0.17236320188995802,1,0,0
26901,26901,7347685567738662997,26901,26901,2018-04-19 16:21:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6722500055096373,-0.17225000550963732,1,0,0
26902,26902,8983899941446698258,26902,26902,2018-04-19 16:22:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6749141813676414,-0.17491418136764136,1,0,0
26903,26903,1268214071932038106,26903,26903,2018-04-19 16:23:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6740715772575459,-0.17407157725754585,1,0,0
26904,26904,8001359589384403489,26904,26904,2018-04-19 16:24:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6761051154490909,-0.1761051154490909,1,0,0
26905,26905,17653795254973242526,26905,26905,2018-04-19 16:25:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6731704395260626,-0.1731704395260626,1,0,0
26906,26906,8322839922557530199,26906,26906,2018-04-19 16:26:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6832034377925633,-0.18320343779256332,1,0,0
26907,26907,6494333157998471143,26907,26907,2018-04-19 16:27:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6806918690125994,-0.18069186901259937,1,0,0
26908,26908,15551473083829672388,26908,26908,2018-04-19 16:28:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6836161254057648,-0.18361612540576477,1,0,0
26909,26909,17700658784293263505,26909,26909,2018-04-19 16:29:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6794304331610457,-0.17943043316104568,1,0,0
26910,26910,16923062045206984642,26910,26910,2018-04-19 16:30:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6760452091979366,-0.17604520919793665,1,0,0
26911,26911,3615439621343747289,26911,26911,2018-04-19 16:31:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6780376848439745,-0.17803768484397453,1,0,0
26912,26912,3644064440311852542,26912,26912,2018-04-19 16:32:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6744893353395154,-0.17448933533951538,1,0,0
26913,26913,12063548047503347896,26913,26913,2018-04-19 16:33:00+00:00,RECOVERING,stable_normal,false_positive,1,0.672856121741914,-0.172856121741914,1,0,0
26914,26914,1157415994507728259,26914,26914,2018-04-19 16:34:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6722500055096373,-0.17225000550963732,1,0,0
26915,26915,15840734153232554169,26915,26915,2018-04-19 16:35:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6748043066577705,-0.17480430665777047,1,0,0
26916,26916,7273525828949139682,26916,26916,2018-04-19 16:36:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6725911557972869,-0.1725911557972869,1,0,0
26917,26917,3293775356696228575,26917,26917,2018-04-19 16:37:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6724394842438624,-0.17243948424386235,1,0,0
26918,26918,13182388068009257668,26918,26918,2018-04-19 16:38:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6737176511538344,-0.17371765115383442,1,0,0
26919,26919,13058096153435185162,26919,26919,2018-04-19 16:39:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6765571904273956,-0.1765571904273956,1,0,0
26920,26920,3847001034277603931,26920,26920,2018-04-19 16:40:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6772941113310729,-0.17729411133107287,1,0,0
26921,26921,12586120532345346347,26921,26921,2018-04-19 16:41:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6738129508820686,-0.1738129508820686,1,0,0
26922,26922,16838157921307731939,26922,26922,2018-04-19 16:42:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6743620177245847,-0.1743620177245847,1,0,0
26923,26923,1004079461953186398,26923,26923,2018-04-19 16:43:00+00:00,RECOVERING,stable_normal,false_positive,1,0.672994613606631,-0.17299461360663104,1,0,0
26924,26924,8275664739051222924,26924,26924,2018-04-19 16:44:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6736020061286624,-0.1736020061286624,1,0,0
26925,26925,17507512278794386871,26925,26925,2018-04-19 16:45:00+00:00,RECOVERING,stable_normal,false_positive,1,0.675389223252376,-0.17538922325237605,1,0,0
26926,26926,10947210293043961366,26926,26926,2018-04-19 16:46:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6734913402200775,-0.1734913402200775,1,0,0
26927,26927,10473908976633495764,26927,26927,2018-04-19 16:47:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6736994207339737,-0.1736994207339737,1,0,0
26928,26928,18189717296112680648,26928,26928,2018-04-19 16:48:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6730036614298021,-0.17300366142980206,1,0,0
26929,26929,6292859076941114572,26929,26929,2018-04-19 16:49:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674089438649659,-0.17408943864965898,1,0,0
26930,26930,12659917177009814276,26930,26930,2018-04-19 16:50:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6737539398937867,-0.17375393989378674,1,0,0
26931,26931,16701821940914892612,26931,26931,2018-04-19 16:51:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6749324186978575,-0.17493241869785747,1,0,0
26932,26932,5070912743042649064,26932,26932,2018-04-19 16:52:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6745141229135204,-0.17451412291352042,1,0,0
26933,26933,2731942817309845484,26933,26933,2018-04-19 16:53:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6737854540858615,-0.17378545408586155,1,0,0
26934,26934,3435637507655444941,26934,26934,2018-04-19 16:54:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6743328922250402,-0.17433289222504023,1,0,0
26935,26935,13453983908451784038,26935,26935,2018-04-19 16:55:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6722952534965438,-0.17229525349654384,1,0,0
26936,26936,7686430860219976667,26936,26936,2018-04-19 16:56:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6757194060371972,-0.17571940603719716,1,0,0
26937,26937,6372480494880774155,26937,26937,2018-04-19 16:57:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6753830960358146,-0.1753830960358146,1,0,0
26938,26938,8937384032026567459,26938,26938,2018-04-19 16:58:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6774907656852723,-0.17749076568527233,1,0,0
26939,26939,15645332495853741740,26939,26939,2018-04-19 16:59:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6758402056156289,-0.17584020561562885,1,0,0
26940,26940,12524107070300354149,26940,26940,2018-04-19 17:00:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6746687229457112,-0.17466872294571123,1,0,0
26941,26941,3486083604137001987,26941,26941,2018-04-19 17:01:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6746687229457112,-0.17466872294571123,1,0,0
26942,26942,6402072236528626648,26942,26942,2018-04-19 17:02:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6731488653641456,-0.17314886536414564,1,0,0
26943,26943,15406737900798310742,26943,26943,2018-04-19 17:03:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6752629523017163,-0.1752629523017163,1,0,0
26944,26944,18338862043700819895,26944,26944,2018-04-19 17:04:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6734531675251497,-0.17345316752514972,1,0,0
26945,26945,5214792469029963539,26945,26945,2018-04-19 17:05:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6745386582781165,-0.17453865827811654,1,0,0
26946,26946,14194448799506659579,26946,26946,2018-04-19 17:06:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6748812032528695,-0.1748812032528695,1,0,0
26947,26947,17914812194985272892,26947,26947,2018-04-19 17:07:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6731394105379902,-0.1731394105379902,1,0,0
26948,26948,2045519806739629395,26948,26948,2018-04-19 17:08:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674120606530544,-0.17412060653054395,1,0,0
26949,26949,3971577753466913200,26949,26949,2018-04-19 17:09:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6739899538455875,-0.17398995384558746,1,0,0
26950,26950,12974607155183384618,26950,26950,2018-04-19 17:10:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674912770171603,-0.174912770171603,1,0,0
26951,26951,10989631511269763942,26951,26951,2018-04-19 17:11:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6738166079114088,-0.17381660791140885,1,0,0
26952,26952,4903907236288979201,26952,26952,2018-04-19 17:12:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6750649995850692,-0.17506499958506916,1,0,0
26953,26953,5982315492757940474,26953,26953,2018-04-19 17:13:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6741419751139507,-0.1741419751139507,1,0,0
26954,26954,5105533768612763610,26954,26954,2018-04-19 17:14:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6737885165100901,-0.17378851651009009,1,0,0
26955,26955,414336156008868640,26955,26955,2018-04-19 17:15:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6747002799258829,-0.17470027992588288,1,0,0
26956,26956,14523020307853690941,26956,26956,2018-04-19 17:16:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6728952903811998,-0.17289529038119977,1,0,0
26957,26957,9524316261744868776,26957,26957,2018-04-19 17:17:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6747605750863783,-0.17476057508637832,1,0,0
26958,26958,16356414100203606194,26958,26958,2018-04-19 17:18:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674912770171603,-0.174912770171603,1,0,0
26959,26959,5640082324547205202,26959,26959,2018-04-19 17:19:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6747290152860904,-0.17472901528609042,1,0,0
26960,26960,1234267484476693892,26960,26960,2018-04-19 17:20:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6736646600144371,-0.17366466001443714,1,0,0
26961,26961,15980049390085623190,26961,26961,2018-04-19 17:21:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6724401726168386,-0.17244017261683864,1,0,0
26962,26962,15630769545362840016,26962,26962,2018-04-19 17:22:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6724401726168386,-0.17244017261683864,1,0,0
26963,26963,15546672140187756371,26963,26963,2018-04-19 17:23:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674120606530544,-0.17412060653054395,1,0,0
26964,26964,13103359488451780549,26964,26964,2018-04-19 17:24:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6753660710648711,-0.17536607106487112,1,0,0
26965,26965,17576620693911453100,26965,26965,2018-04-19 17:25:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6749092821695079,-0.17490928216950785,1,0,0
26966,26966,9809747014145946696,26966,26966,2018-04-19 17:26:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6744562878696906,-0.17445628786969058,1,0,0
26967,26967,10152744441394022599,26967,26967,2018-04-19 17:27:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674874547787981,-0.17487454778798095,1,0,0
26968,26968,10517533775279937940,26968,26968,2018-04-19 17:28:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6745071088572884,-0.17450710885728837,1,0,0
26969,26969,15897967388890015591,26969,26969,2018-04-19 17:29:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6736331514721245,-0.17363315147212455,1,0,0
26970,26970,7506934056542693590,26970,26970,2018-04-19 17:30:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6723330974268248,-0.1723330974268248,1,0,0
26971,26971,8649905239769499268,26971,26971,2018-04-19 17:31:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6735159962006145,-0.17351599620061453,1,0,0
26972,26972,7472597164404884964,26972,26972,2018-04-19 17:32:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6739440655501922,-0.17394406555019215,1,0,0
26973,26973,5370324021751393957,26973,26973,2018-04-19 17:33:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6695215435644005,-0.16952154356440052,1,0,0
26974,26974,10337944480653245886,26974,26974,2018-04-19 17:34:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6737029024833778,-0.17370290248337783,1,0,0
26975,26975,17926133369777794263,26975,26975,2018-04-19 17:35:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6729398929158744,-0.17293989291587442,1,0,0
26976,26976,5574194603338556494,26976,26976,2018-04-19 17:36:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6734598397842522,-0.17345983978425217,1,0,0
26977,26977,15081988928132305546,26977,26977,2018-04-19 17:37:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674902985903054,-0.17490298590305398,1,0,0
26978,26978,5976247771784989221,26978,26978,2018-04-19 17:38:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6731231605539605,-0.1731231605539605,1,0,0
26979,26979,9739322505097175348,26979,26979,2018-04-19 17:39:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674417634032389,-0.17441763403238897,1,0,0
26980,26980,13794986836280484466,26980,26980,2018-04-19 17:40:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6744999997200757,-0.17449999972007568,1,0,0
26981,26981,15196404150937423944,26981,26981,2018-04-19 17:41:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6728668693902797,-0.17286686939027973,1,0,0
26982,26982,2294441824643818851,26982,26982,2018-04-19 17:42:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674659052949151,-0.17465905294915096,1,0,0
26983,26983,10061106777079727910,26983,26983,2018-04-19 17:43:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6748706023706009,-0.17487060237060092,1,0,0
26984,26984,18249333279498769256,26984,26984,2018-04-19 17:44:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6747184167943563,-0.1747184167943563,1,0,0
26985,26985,14371358357070605255,26985,26985,2018-04-19 17:45:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6752390568314713,-0.17523905683147134,1,0,0
26986,26986,17175191314303435871,26986,26986,2018-04-19 17:46:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6741412849988494,-0.1741412849988494,1,0,0
26987,26987,3224460518276496701,26987,26987,2018-04-19 17:47:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6743826049919164,-0.17438260499191638,1,0,0
26988,26988,12812368323666077546,26988,26988,2018-04-19 17:48:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6739299641940668,-0.1739299641940668,1,0,0
26989,26989,16591133545755562892,26989,26989,2018-04-19 17:49:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6735879020334119,-0.1735879020334119,1,0,0
26990,26990,5396829250233107415,26990,26990,2018-04-19 17:50:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6737398326172982,-0.1737398326172982,1,0,0
26991,26991,17969070208551921188,26991,26991,2018-04-19 17:51:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6733222759495248,-0.17332227594952476,1,0,0
26992,26992,1596970940431018503,26992,26992,2018-04-19 17:52:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6729436337158078,-0.1729436337158078,1,0,0
26993,26993,6446834696049207581,26993,26993,2018-04-19 17:53:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6726364267464301,-0.1726364267464301,1,0,0
26994,26994,2805810522836546231,26994,26994,2018-04-19 17:54:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6756716756466146,-0.17567167564661457,1,0,0
26995,26995,2937280670223467890,26995,26995,2018-04-19 17:55:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6741877399898316,-0.1741877399898316,1,0,0
26996,26996,8980811417482514145,26996,26996,2018-04-19 17:56:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674912770171603,-0.174912770171603,1,0,0
26997,26997,7652608006518340625,26997,26997,2018-04-19 17:57:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6741521378730978,-0.1741521378730978,1,0,0
26998,26998,12810941493811687178,26998,26998,2018-04-19 17:58:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6750334255462844,-0.17503342554628443,1,0,0
26999,26999,8326111487921357379,26999,26999,2018-04-19 17:59:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674120606530544,-0.17412060653054395,1,0,0
27000,27000,18132614675446715631,27000,27000,2018-04-19 18:00:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6738758976291321,-0.17387589762913214,1,0,0
27001,27001,6651247113580696258,27001,27001,2018-04-19 18:01:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6738758976291321,-0.17387589762913214,1,0,0
27002,27002,16611726272038248250,27002,27002,2018-04-19 18:02:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674756824186321,-0.174756824186321,1,0,0
27003,27003,10121897654463043164,27003,27003,2018-04-19 18:03:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6756707687386949,-0.17567076873869492,1,0,0
27004,27004,1009043104902412656,27004,27004,2018-04-19 18:04:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6741419751139507,-0.1741419751139507,1,0,0
27005,27005,8241650127598925657,27005,27005,2018-04-19 18:05:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6752681416624158,-0.17526814166241578,1,0,0
27006,27006,13192457062685249891,27006,27006,2018-04-19 18:06:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6745386582781165,-0.17453865827811654,1,0,0
27007,27007,16251490410572736405,27007,27007,2018-04-19 18:07:00+00:00,RECOVERING,stable_normal,false_positive,1,0.673388619519156,-0.17338861951915596,1,0,0
27008,27008,4046140953506978768,27008,27008,2018-04-19 18:08:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6754589684917806,-0.17545896849178055,1,0,0
27009,27009,2823374715235293490,27009,27009,2018-04-19 18:09:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674725528233655,-0.17472552823365495,1,0,0
27010,27010,17594536120162140126,27010,27010,2018-04-19 18:10:00+00:00,RECOVERING,stable_normal,false_positive,1,0.674573375372113,-0.17457337537211304,1,0,0
27011,27011,10876568470151582601,27011,27011,2018-04-19 18:11:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6773013340700479,-0.1773013340700479,1,0,0
27012,27012,380949958267606337,27012,27012,2018-04-19 18:12:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6766154856226646,-0.1766154856226646,1,0,0
27013,27013,817471221456848066,27013,27013,2018-04-19 18:13:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6742571287364528,-0.17425712873645283,1,0,0
27014,27014,3490208727733237829,27014,27014,2018-04-19 18:14:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6745297756196041,-0.17452977561960414,1,0,0
27015,27015,237052630424267888,27015,27015,2018-04-19 18:15:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6760144641213838,-0.17601446412138377,1,0,0
27016,27016,11579009830771408517,27016,27016,2018-04-19 18:16:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6751294771347609,-0.1751294771347609,1,0,0
27017,27017,12844503707549912773,27017,27017,2018-04-19 18:17:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6837988116398818,-0.18379881163988177,1,0,0
27018,27018,15669787872614088047,27018,27018,2018-04-19 18:18:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6761355806710937,-0.1761355806710937,1,0,0
27019,27019,11787273635095164441,27019,27019,2018-04-19 18:19:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6841435549191454,-0.18414355491914536,1,0,0
27020,27020,8459017988763679977,27020,27020,2018-04-19 18:20:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6782998145953005,-0.17829981459530053,1,0,0
27021,27021,900083198335263933,27021,27021,2018-04-19 18:21:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6795904611980127,-0.1795904611980127,1,0,0
27022,27022,335376245460579386,27022,27022,2018-04-19 18:22:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6834116085832899,-0.18341160858328986,1,0,0
27023,27023,7435168189491853842,27023,27023,2018-04-19 18:23:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6844821612656689,-0.18448216126566885,1,0,0
27024,27024,14908376646199473396,27024,27024,2018-04-19 18:24:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6866788798630775,-0.18667887986307752,1,0,0
27025,27025,5945484503823342658,27025,27025,2018-04-19 18:25:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6871439888745622,-0.18714398887456218,1,0,0
27026,27026,13381548542309107232,27026,27026,2018-04-19 18:26:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6796320710058255,-0.17963207100582546,1,0,0
27027,27027,7514216077234617749,27027,27027,2018-04-19 18:27:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6882618320667302,-0.1882618320667302,1,0,0
27028,27028,14340666437081537616,27028,27028,2018-04-19 18:28:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6879192796172581,-0.18791927961725807,1,0,0
27029,27029,8418686694668316519,27029,27029,2018-04-19 18:29:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6917453839557213,-0.19174538395572127,1,0,0
27030,27030,16994799269088516363,27030,27030,2018-04-19 18:30:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6878905735918762,-0.18789057359187622,1,0,0
27031,27031,15131853204279418398,27031,27031,2018-04-19 18:31:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6909431965889322,-0.19094319658893222,1,0,0
27032,27032,1478876537099474539,27032,27032,2018-04-19 18:32:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6882296407876783,-0.18822964078767834,1,0,0
27033,27033,15628446423757736374,27033,27033,2018-04-19 18:33:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6809901777505833,-0.18099017775058335,1,0,0
27034,27034,1745961872035634195,27034,27034,2018-04-19 18:34:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6846365490955377,-0.18463654909553773,1,0,0
27035,27035,548824781862857205,27035,27035,2018-04-19 18:35:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6788661200160767,-0.1788661200160767,1,0,0
27036,27036,2649506447438345348,27036,27036,2018-04-19 18:36:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6779707999279339,-0.17797079992793385,1,0,0
27037,27037,3084621423388851674,27037,27037,2018-04-19 18:37:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6764525977945915,-0.17645259779459155,1,0,0
27038,27038,5044127378958464161,27038,27038,2018-04-19 18:38:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6789726612985637,-0.1789726612985637,1,0,0
27039,27039,17174073535176973083,27039,27039,2018-04-19 18:39:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6823282632394781,-0.18232826323947815,1,0,0
27040,27040,9077820694212208730,27040,27040,2018-04-19 18:40:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6818667654133453,-0.18186676541334534,1,0,0
27041,27041,17062048645797668491,27041,27041,2018-04-19 18:41:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6808192094062175,-0.18081920940621754,1,0,0
27042,27042,9773908817111216736,27042,27042,2018-04-19 18:42:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6815873640274444,-0.18158736402744435,1,0,0
27043,27043,15346558319080304448,27043,27043,2018-04-19 18:43:00+00:00,RECOVERING,stable_normal,false_positive,1,0.675188212054258,-0.17518821205425805,1,0,0
27044,27044,10463677035149299012,27044,27044,2018-04-19 18:44:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6774934350279812,-0.1774934350279812,1,0,0
27045,27045,6827534177896516015,27045,27045,2018-04-19 18:45:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6779572326291777,-0.17795723262917773,1,0,0
27046,27046,3316700916165020627,27046,27046,2018-04-19 18:46:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6769900772562458,-0.17699007725624583,1,0,0
27047,27047,4382617775844977933,27047,27047,2018-04-19 18:47:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6790283699432367,-0.17902836994323668,1,0,0
27048,27048,8414112021305366852,27048,27048,2018-04-19 18:48:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6772475017742083,-0.17724750177420834,1,0,0
27049,27049,15702011228031958791,27049,27049,2018-04-19 18:49:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6743449125241531,-0.17434491252415307,1,0,0
27050,27050,5352653406316744532,27050,27050,2018-04-19 18:50:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6780447006884318,-0.1780447006884318,1,0,0
27051,27051,1278237000618431080,27051,27051,2018-04-19 18:51:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6830286610704809,-0.18302866107048088,1,0,0
27052,27052,16569959408436779049,27052,27052,2018-04-19 18:52:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6755799795945061,-0.1755799795945061,1,0,0
27053,27053,7067899604622446040,27053,27053,2018-04-19 18:53:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6760372224281156,-0.1760372224281156,1,0,0
27054,27054,2966730330907067129,27054,27054,2018-04-19 18:54:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6763331301915059,-0.17633313019150587,1,0,0
27055,27055,11935433673326201941,27055,27055,2018-04-19 18:55:00+00:00,RECOVERING,stable_normal,false_positive,1,0.6752909751256463,-0.1752909751256463,1,0,0
